0.05,4.08,2.00
2.13,3.12,2.00
2.60,0.91,1.00
1.85,4.54,2.00
3.88,1.93,1.00
3.13,3.63,2.00
2.36,4.41,2.00
3.49,1.79,1.00
1.54,4.88,2.00
2.50,1.76,1.00
2.46,3.90,2.00
4.24,1.00,1.00
1.35,5.51,2.00
2.78,3.33,2.00
1.99,2.34,2.00
2.98,2.70,1.00
0.72,5.61,2.00
0.59,5.78,2.00
3.12,2.57,1.00
4.04,1.51,1.00
4.53,-0.24,1.00
2.94,5.29,2.00
3.23,3.38,2.00
4.39,0.36,1.00
1.55,3.41,2.00
4.39,5.26,2.00
3.31,2.45,1.00
2.94,0.39,1.00
4.83,1.69,1.00
3.85,1.91,1.00
1.64,5.61,2.00
5.27,2.39,1.00
0.85,2.90,2.00
2.89,4.24,2.00
3.08,1.60,1.00
2.36,4.21,2.00
1.12,3.72,2.00
0.31,5.06,2.00
1.18,4.68,2.00
5.22,0.60,1.00
2.44,3.53,2.00
3.71,0.97,1.00
4.89,0.68,1.00
4.98,1.20,1.00
0.44,3.52,2.00
1.49,4.74,2.00
3.38,2.33,1.00
2.63,4.31,2.00
3.48,4.72,2.00
3.85,3.75,2.00
3.59,3.69,1.00
1.62,3.18,2.00
2.08,3.99,2.00
2.93,2.75,1.00
4.85,2.33,1.00
4.14,4.00,1.00
2.23,2.80,2.00
2.95,1.69,1.00
3.89,5.69,2.00
1.57,3.04,2.00
0.47,3.99,2.00
2.64,5.56,2.00
4.13,-0.73,1.00
4.01,1.54,1.00
3.46,1.97,1.00
3.46,2.24,1.00
4.83,1.34,1.00
5.38,2.37,1.00
2.99,-0.09,1.00
3.57,1.66,1.00
2.84,4.10,2.00
3.11,1.73,1.00
1.89,3.10,2.00
2.68,3.91,2.00
0.40,3.03,2.00
3.74,0.04,1.00
1.66,5.75,2.00
2.04,0.37,1.00
4.13,0.05,1.00
3.95,2.02,1.00
5.51,1.48,1.00
2.07,2.79,1.00
1.65,4.62,2.00
4.05,2.20,1.00
4.61,0.95,1.00
1.42,3.87,2.00
2.31,6.78,2.00
2.18,5.03,2.00
4.12,5.06,1.00
1.94,4.20,2.00
4.22,2.14,1.00
4.45,4.42,1.00
2.06,5.56,2.00
4.29,2.66,1.00
5.75,3.00,1.00
1.07,3.22,2.00
4.87,1.53,1.00
0.71,4.81,2.00
1.71,4.37,2.00
3.08,5.72,2.00
3.76,3.21,1.00
2.67,3.67,2.00
2.52,4.85,2.00
3.96,1.43,1.00
4.18,3.09,1.00
4.87,2.09,1.00
5.52,1.15,1.00
3.73,3.84,2.00
4.51,-0.44,1.00
3.00,4.56,2.00
1.79,3.10,2.00
4.95,0.96,1.00
5.62,1.38,1.00
3.90,2.81,1.00
1.45,2.46,2.00
4.58,2.57,1.00
2.18,6.18,2.00
4.88,0.44,1.00
2.35,3.62,2.00
4.77,1.96,1.00
1.72,4.57,2.00
3.19,1.78,1.00
2.52,4.10,2.00
4.26,2.82,1.00
5.39,2.97,1.00
2.72,3.52,2.00
4.28,2.27,1.00
2.12,3.36,2.00
4.40,2.45,1.00
4.60,3.27,1.00
3.81,2.18,2.00
3.26,1.66,1.00
1.94,5.66,2.00
1.39,3.80,2.00
1.40,3.54,2.00
6.14,1.86,1.00
1.57,4.31,2.00
2.58,4.49,2.00
2.53,2.29,1.00
1.19,3.27,2.00
4.11,0.52,1.00
1.68,4.84,2.00
3.81,3.84,1.00
0.97,2.70,2.00
1.52,6.19,2.00
3.28,1.17,1.00
0.27,3.99,2.00
2.07,3.70,1.00
2.67,2.97,1.00
1.48,3.71,1.00
2.96,1.68,1.00
2.30,1.17,1.00
0.65,2.92,2.00
3.18,2.69,1.00
4.12,0.71,1.00
0.29,1.23,2.00
3.79,1.50,1.00
1.64,3.47,2.00
3.94,3.36,1.00
2.69,5.26,2.00
4.60,2.66,1.00
3.69,1.81,1.00
5.19,-0.83,1.00
3.77,3.34,1.00
1.88,2.33,1.00
1.35,3.34,2.00
2.34,4.88,2.00
-0.13,3.56,2.00
3.11,0.33,1.00
3.01,1.41,1.00
4.36,1.60,1.00
4.02,0.46,1.00
1.94,2.65,2.00
1.18,6.16,2.00
2.24,1.35,2.00
3.48,3.16,1.00
3.32,3.12,1.00
2.27,4.32,2.00
2.05,5.72,2.00
1.77,3.26,2.00
3.95,3.09,1.00
4.77,2.34,1.00
3.63,2.43,1.00
2.50,6.45,2.00
2.46,4.77,2.00
1.21,4.23,2.00
4.28,1.79,1.00
1.11,3.54,2.00
3.23,2.18,1.00
3.91,3.90,2.00
4.14,2.36,1.00
4.62,1.87,1.00
2.75,6.14,2.00
1.62,3.12,2.00
3.83,1.65,1.00
2.93,3.79,2.00
3.29,3.50,1.00
3.80,3.64,1.00
3.25,3.67,2.00
1.46,3.66,2.00
5.94,2.40,1.00
0.85,3.95,2.00
0.51,3.41,2.00
1.00,2.84,2.00
5.60,1.53,1.00
4.59,0.21,1.00
1.48,2.82,2.00
5.05,0.18,1.00
2.71,4.11,2.00
3.06,3.43,1.00
2.98,3.18,2.00
3.81,0.89,1.00
3.88,1.12,1.00
4.01,3.02,2.00
3.41,3.42,1.00
1.74,3.65,2.00
2.15,4.54,2.00
0.80,5.38,2.00
4.70,2.24,1.00
4.11,4.96,2.00
2.09,4.73,2.00
3.45,2.20,1.00
3.36,3.15,2.00
5.21,2.68,1.00
3.50,1.78,1.00
0.52,4.50,2.00
1.28,2.24,1.00
3.82,1.30,1.00
2.28,3.63,2.00
1.18,3.75,2.00
1.63,3.14,2.00
4.04,1.13,1.00
3.16,3.62,2.00
2.08,4.92,2.00
1.38,4.95,2.00
5.19,2.91,1.00
4.09,0.42,1.00
4.93,4.56,1.00
3.82,1.94,1.00
2.04,3.33,2.00
1.10,3.11,2.00
1.87,4.78,2.00
2.00,3.07,2.00
2.79,2.95,2.00
4.60,0.70,1.00
1.91,5.08,2.00
2.90,3.21,1.00
3.78,1.84,1.00
0.56,3.74,2.00
3.78,1.16,1.00
4.68,3.06,1.00
1.13,5.39,2.00
2.03,3.75,2.00
1.04,4.99,2.00
2.29,1.92,1.00
3.52,6.35,2.00
1.20,5.05,2.00
3.29,2.65,1.00
4.18,2.91,1.00
1.34,4.63,2.00
4.60,1.32,1.00
3.02,4.36,1.00
4.09,3.96,1.00
1.75,4.47,2.00
4.61,1.40,1.00
4.26,0.70,1.00
2.98,1.39,1.00
1.21,2.54,2.00
3.36,5.31,2.00
3.39,1.61,1.00
4.04,1.99,1.00
2.88,4.59,2.00
4.11,2.05,1.00
3.55,4.46,2.00
1.15,4.09,2.00
1.58,3.47,2.00
4.45,0.32,1.00
3.18,1.96,1.00
1.36,4.23,2.00
2.79,2.77,2.00
1.33,4.09,2.00
2.24,4.59,2.00
4.20,4.99,2.00
3.19,2.53,1.00
4.18,1.66,1.00
0.25,3.38,2.00
1.93,4.04,2.00
4.96,0.14,1.00
3.70,3.25,1.00
4.00,1.12,1.00
1.02,3.47,2.00
2.26,2.76,1.00
3.59,1.01,1.00
3.50,5.58,2.00
1.77,3.92,2.00
3.10,1.66,1.00
1.66,3.91,2.00
4.65,1.58,1.00
3.65,0.79,1.00
2.07,3.19,2.00
4.54,2.69,1.00
2.45,4.60,2.00
5.49,2.17,1.00
3.86,3.94,1.00
2.57,2.94,2.00
4.91,3.01,1.00
1.45,3.18,2.00
1.99,5.21,2.00
2.71,5.38,2.00
5.28,1.50,1.00
3.04,2.35,1.00
1.91,3.71,2.00
3.75,2.70,1.00
2.29,3.45,2.00
1.85,4.75,2.00
2.70,3.19,2.00
2.80,4.05,2.00
1.65,5.51,2.00
4.14,1.33,1.00
1.82,4.98,2.00
2.78,2.82,2.00
4.96,2.08,1.00
5.85,3.47,1.00
3.57,3.00,1.00
5.15,2.12,1.00
1.24,4.84,2.00
2.17,3.33,2.00
0.56,4.24,2.00
5.60,5.31,1.00
2.66,2.38,1.00
1.67,2.54,2.00
1.28,5.05,2.00
2.52,4.03,2.00
3.99,1.95,1.00
3.38,0.28,1.00
2.14,2.59,2.00
3.80,1.39,1.00
3.33,3.56,2.00
2.91,3.16,2.00
3.01,1.16,1.00
1.75,3.02,2.00
0.34,4.74,2.00
4.25,3.15,1.00
3.22,2.17,1.00
3.31,2.41,2.00
2.83,2.73,2.00
2.33,3.16,2.00
0.89,5.37,2.00
4.49,1.82,1.00
1.35,4.82,2.00
3.28,1.33,1.00
2.72,4.67,2.00
1.57,5.58,2.00
2.98,3.60,2.00
0.18,3.57,2.00
2.98,5.37,2.00
3.18,5.28,2.00
3.70,1.54,1.00
2.29,4.15,2.00
2.69,1.61,1.00
2.16,3.12,2.00
2.58,2.40,1.00
2.90,3.23,2.00
-0.49,4.07,2.00
3.02,0.49,1.00
1.50,4.60,2.00
5.94,2.27,1.00
3.73,1.32,1.00
3.37,1.16,1.00
0.58,4.02,2.00
1.94,3.86,2.00
3.25,1.53,1.00
2.18,2.90,2.00
3.94,1.74,1.00
3.06,3.88,2.00
4.13,4.49,2.00
1.60,2.82,2.00
1.79,4.39,2.00
5.60,2.02,1.00
2.67,0.76,1.00
5.71,2.46,1.00
6.05,1.23,1.00
4.81,2.53,1.00
3.12,3.25,1.00
1.79,3.06,2.00
4.29,0.04,1.00
3.85,4.27,2.00
2.09,4.29,2.00
0.31,3.77,2.00
3.10,3.73,2.00
1.39,1.86,1.00
4.80,1.24,1.00
3.59,3.78,1.00
3.64,1.11,1.00
2.33,4.64,2.00
2.51,3.17,2.00
4.14,2.79,1.00
3.24,2.59,1.00
3.94,0.63,1.00
2.12,4.28,2.00
4.30,1.42,1.00
3.61,5.53,2.00
1.13,4.03,2.00
1.45,4.81,2.00
2.55,2.01,1.00
1.68,3.57,2.00
1.22,4.10,2.00
3.16,4.31,2.00
5.19,4.61,2.00
1.72,3.04,1.00
0.17,4.01,2.00
-0.25,5.07,2.00
1.05,3.83,2.00
1.17,3.73,2.00
3.63,1.76,1.00
3.10,3.40,2.00
2.46,3.65,2.00
3.48,2.62,1.00
1.92,3.59,2.00
4.12,1.84,1.00
5.55,3.03,1.00
2.24,2.60,2.00
3.67,0.92,1.00
2.41,2.46,1.00
4.64,1.06,1.00
2.89,1.87,2.00
1.03,5.65,2.00
1.36,3.12,2.00
3.17,2.80,1.00
2.87,3.49,2.00
2.91,6.08,2.00
1.01,5.24,2.00
1.80,3.30,2.00
3.02,1.52,1.00
3.38,1.41,1.00
0.56,4.31,2.00
-0.34,5.27,2.00
1.23,3.29,2.00
4.03,3.01,2.00
3.27,0.91,1.00
2.60,5.47,2.00
2.24,6.29,2.00
2.10,1.81,1.00
1.48,5.45,2.00
2.29,1.90,2.00
1.77,4.46,2.00
3.02,2.57,1.00
4.57,2.20,1.00
1.73,4.58,2.00
3.65,5.64,2.00
1.20,4.00,2.00
3.56,2.69,1.00
2.31,3.38,1.00
1.36,2.89,2.00
4.18,2.59,1.00
2.81,1.11,1.00
